# Plate File Name: /Users/chazmanchilders/Desktop/20200420-zymo-negatives/Zymo_Negatives_2020-04-20.eds
# Description: 
# User Name: 
# Last Modified Date/Time: 2020-04-20 10:34:46 PM PDT
# Date Created: 2020-04-29 03:42:54 PM PDT
# Barcode: 
# Instrument Type: 7500 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 
# Instrument Serial Number: null
# Plate Run Start Date/Time: 2020-04-20 08:26:20 PM PDT
# Plate Run End Date/Time: 2020-04-20 10:20:29 PM PDT
# Run Duration: 114 minutes 8 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# PCR Stage / Cycle where Analysis is performed: Stage 3 Step 2
# Pre-read Stage/Step: Stage 1, Step 1
# Post-read Stage/Step: Stage 4, Step 1
# Passive Reference: null
# Quantification Cycle Method: CT
"Well","Well Position","Cycle Number","1","2","3","4","5"
"57","E9","16","0.0","504.83267","745.72876","298.27182","0.0"
"58","E10","16","0.0","0.0","0.0","113.57743","0.0"
"59","E11","16","0.0","0.0","33.3933","0.0","0.0"
"60","E12","16","10213.719","1572.6376","895.72595","944.5556","0.0"
"61","F1","16","108612.914","9904.499","866.5423","537.0008","0.0"
"62","F2","16","97083.25","8292.353","955.29675","370.46918","278.2469"
"63","F3","16","97401.125","7520.2563","576.54675","0.0","0.0"
"64","F4","16","73592.67","3994.04","0.0","0.0","0.0"
"65","F5","16","74830.16","4159.763","0.0","0.0","406.6215"
"66","F6","16","75794.06","4752.066","152.60278","0.0","0.0"
"67","F7","16","0.0","38.05543","125.130066","48.008793","0.0"
"68","F8","16","104916.484","7724.9673","500.48538","0.0","0.0"
"69","F9","16","0.0","157.39601","172.02258","150.2592","0.0"
"70","F10","16","0.0","0.0","16.12912","0.0","0.0"
"71","F11","16","20706.865","5207.41","3705.8076","3883.4326","623.0596"
"72","F12","16","0.0","605.785","404.5432","0.0","0.0"
"73","G1","16","99718.71","9446.772","671.5876","0.0","0.0"
"74","G2","16","103443.88","9318.404","998.9035","0.0","1333.6306"
"75","G3","16","95283.1","7996.06","646.99695","0.0","0.0"
"76","G4","16","73896.78","4278.297","0.0","0.0","0.0"
"77","G5","16","74121.914","4222.1636","0.0","0.0","0.0"
"78","G6","16","74816.47","4174.423","0.0","0.0","0.0"
"79","G7","16","0.0","474.0497","369.5921","144.63446","0.0"
"80","G8","16","114142.164","9483.511","1455.4027","534.49304","0.0"
"81","G9","16","0.0","0.0","0.0","0.0","0.0"
"82","G10","16","0.0","0.0","21.03832","0.0","0.0"
"83","G11","16","0.0","0.0","0.0","0.0","0.0"
"84","G12","16","0.0","671.4431","229.2535","192.9816","892.9845"
"85","H1","16","94469.48","8095.1094","0.0","0.0","0.0"
"86","H2","16","83764.94","7604.5015","814.79224","126.44835","0.0"
"87","H3","16","3880.3237","936.3382","842.843","494.2609","0.0"
"88","H4","16","77060.79","5259.0264","226.25818","156.42189","310.9872"
"89","H5","16","75296.984","5023.467","589.8848","361.3611","0.0"
"90","H6","16","75678.64","4894.7397","525.9881","740.0123","1822.269"
"91","H7","16","9189.258","4169.238","5135.6924","1706.8259","0.0"
"92","H8","16","69517.195","4170.348","24.92208","0.0","48.280933"
"93","H9","16","1607.8705","376.0139","483.40338","377.15466","0.0"
"94","H10","16","1126.7921","258.73102","512.90125","286.21127","0.0"
"95","H11","16","0.0","374.41602","320.9736","252.78967","1375.1321"
"96","H12","16","0.0","0.0","161.96338","535.46606","117.075"
"1","A1","17","110264.56","11367.798","1509.1726","779.61664","0.0"
"2","A2","17","97823.24","9552.744","930.05426","0.0","0.0"
"3","A3","17","106786.18","9172.9","855.39703","0.0","0.0"
"4","A4","17","72351.21","4444.3936","0.0","0.0","0.0"
"5","A5","17","73610.89","4643.4976","0.0","0.0","176.4791"
"6","A6","17","70991.26","3850.6116","0.0","0.0","0.0"
"7","A7","17","0.0","0.0","0.0","0.0","0.0"
"8","A8","17","103904.5","8722.071","684.5712","0.0","0.0"
"9","A9","17","0.0","468.66733","344.7159","144.66618","1597.952"
"10","A10","17","0.0","348.67194","338.59866","317.31628","661.1575"
"11","A11","17","935.9595","329.9246","137.89247","0.0","0.0"
"12","A12","17","4108.469","643.2565","448.1412","179.42209","0.0"
"13","B1","17","106859.7","9398.3","773.6545","53.743168","0.0"
"14","B2","17","105535.7","10221.647","1313.3873","373.17487","775.17975"
"15","B3","17","104791.06","8758.297","860.6667","0.0","0.0"
"16","B4","17","76958.61","4810.2495","0.0","0.0","0.0"
"17","B5","17","69940.055","4084.3188","0.0","0.0","0.0"
"18","B6","17","74421.29","4841.0703","560.5244","334.26892","2746.6814"
"19","B7","17","0.0","0.0","0.0","0.0","0.0"
"20","B8","17","110679.11","8289.998","759.9642","0.0","0.0"
"21","B9","17","1318.9606","204.26701","112.334465","25.63608","0.0"
"22","B10","17","0.0","0.0","58.014477","0.0","102.74318"
"23","B11","17","0.0","727.6084","510.25592","183.28525","1466.4109"
"24","B12","17","0.0","443.71417","53.172512","145.76355","0.0"
"25","C1","17","114915.76","10514.184","809.72833","777.1511","3843.9814"
"26","C2","17","103708.41","8334.099","393.34637","0.0","0.0"
"27","C3","17","106983.836","8326.742","447.68967","0.0","0.0"
"28","C4","17","74551.77","4268.5684","0.0","24.9143","0.0"
"29","C5","17","72390.4","4024.0051","0.0","0.0","0.0"
"30","C6","17","91592.25","8580.559","3188.3782","2913.2615","0.0"
"31","C7","17","0.0","574.8863","1336.0922","1592.175","0.0"
"32","C8","17","112515.32","8505.117","560.05493","0.0","0.0"
"33","C9","17","0.0","95.374985","96.32725","68.83478","0.0"
"34","C10","17","0.0","0.0","45.882572","0.0","0.0"
"35","C11","17","218.84752","615.9743","487.53903","380.16333","73.89486"
"36","C12","17","1780.753","150.84325","0.0","24.771389","0.0"
"37","D1","17","110413.55","11021.258","1792.7052","0.0","0.0"
"38","D2","17","106453.55","8881.597","636.88495","0.0","0.0"
"39","D3","17","101438.055","8047.0327","756.6397","35.95738","0.0"
"40","D4","17","72362.734","4027.498","0.0","0.0","33.76288"
"41","D5","17","74630.945","4298.3096","0.0","0.0","0.0"
"42","D6","17","69239.016","3708.7886","0.0","0.0","0.0"
"43","D7","17","0.0","0.0","89.852974","111.55334","0.0"
"44","D8","17","383698.28","42231.805","17874.15","13934.133","2403.8706"
"45","D9","17","0.0","0.0","0.0","0.0","0.0"
"46","D10","17","0.0","435.781","446.32742","389.57184","0.0"
"47","D11","17","0.0","389.25397","0.0","0.0","0.0"
"48","D12","17","0.0","479.6271","247.66092","632.3199","342.41553"
"49","E1","17","106740.73","9324.32","750.106","0.0","0.0"
"50","E2","17","106639.42","8143.7695","1293.4695","221.55952","0.0"
"51","E3","17","101347.1","8029.5747","871.10626","0.0","0.0"
"52","E4","17","71465.445","4053.0776","0.0","0.0","0.0"
"53","E5","17","76769.914","4162.035","0.0","0.0","0.0"
"54","E6","17","73461.52","3854.816","0.0","0.0","0.0"
"55","E7","17","0.0","0.0","0.0","0.0","0.0"
"56","E8","17","114952.945","8551.564","987.9721","68.17869","0.0"
"57","E9","17","0.0","504.83267","631.6067","278.96622","0.0"
"58","E10","17","0.0","0.0","0.0","266.35416","0.0"
"59","E11","17","0.0","0.0","0.0","0.0","0.0"
"60","E12","17","10252.035","1309.9294","886.9271","712.9207","0.0"
"61","F1","17","108429.88","9883.975","798.9493","241.1024","0.0"
"62","F2","17","96893.9","8316.075","1004.57794","22.91562","25.7636"
"63","F3","17","97046.664","7447.703","557.78033","0.0","0.0"
"64","F4","17","73686.76","4061.0408","0.0","0.0","0.0"
"65","F5","17","75069.914","4054.9944","0.0","0.0","337.2453"
"66","F6","17","75664.87","4751.203","336.44006","0.0","0.0"
"67","F7","17","0.0","0.0","241.97946","283.43652","0.0"
"68","F8","17","104675.58","7678.8975","641.15717","0.0","0.0"
"69","F9","17","0.0","16.619455","354.10498","142.29845","0.0"
"70","F10","17","0.0","0.0","0.0","0.0","0.0"
"71","F11","17","21162.09","5342.3857","3656.0334","3722.8438","744.8869"
"72","F12","17","0.0","873.971","375.86673","0.0","0.0"
"73","G1","17","100793.586","9602.405","819.1438","0.0","0.0"
"74","G2","17","104821.63","9030.934","809.7264","0.0","0.0"
"75","G3","17","95462.97","7836.875","631.16504","0.0","0.0"
"76","G4","17","74225.94","4458.3438","0.0","0.0","0.0"
"77","G5","17","74129.65","4184.1094","0.0","0.0","0.0"
"78","G6","17","74743.45","3964.736","0.0","0.0","0.0"
"79","G7","17","0.0","649.55664","478.89502","165.03163","0.0"
"80","G8","17","114358.56","9542.033","1473.9368","421.91666","189.2331"
"81","G9","17","0.0","0.0","0.0","0.0","0.0"
"82","G10","17","0.0","14.53959","0.0","0.0","0.0"
"83","G11","17","0.0","0.0","0.0","0.0","0.0"
"84","G12","17","0.0","622.02954","476.03815","406.06546","1023.95557"
"85","H1","17","95148.484","8162.4316","0.0","10.454849","0.0"
"86","H2","17","84056.63","7789.6323","861.3859","284.20773","0.0"
"87","H3","17","4040.4827","787.42944","715.44977","413.40253","0.0"
"88","H4","17","77557.95","5028.881","323.0848","0.0","384.04453"
"89","H5","17","75743.39","4977.823","450.8279","253.66483","103.4372"
"90","H6","17","75819.945","4717.5967","606.32385","700.2176","1661.3062"
"91","H7","17","9169.357","4300.973","5090.635","1634.941","0.0"
"92","H8","17","69464.47","4237.2524","0.0","0.0","236.84985"
"93","H9","17","1522.3765","369.94913","363.7984","170.1674","0.0"
"94","H10","17","1519.1359","397.122","536.26807","139.05","0.0"
"95","H11","17","0.0","715.40204","134.68304","282.9735","1421.2607"
"96","H12","17","0.0","0.0","86.485306","260.5829","0.0"
"1","A1","18","110494.53","11519.237","1641.3535","574.1771","0.0"
"2","A2","18","98009.82","9410.104","1118.2327","0.0","0.0"
"3","A3","18","106732.63","9144.033","722.14886","0.0","0.0"
"4","A4","18","72631.9","4423.9043","0.0","0.0","0.0"
"5","A5","18","74997.836","4703.6445","0.0","0.0","181.4041"
"6","A6","18","70854.95","3764.6318","0.0","0.0","0.0"
"7","A7","18","0.0","0.0","0.0","0.0","0.0"
"8","A8","18","103712.92","8541.391","748.6521","0.0","0.0"
"9","A9","18","0.0","468.66733","155.37688","341.78442","1191.3228"
"10","A10","18","0.0","409.85947","309.82257","326.87402","1136.6604"
"11","A11","18","1142.2731","306.12677","67.901596","0.0","0.0"
"12","A12","18","3887.5122","540.22406","440.34744","213.22624","0.0"
"13","B1","18","106257.87","9213.473","704.0665","265.95978","0.0"
"14","B2","18","105627.88","9969.373","1312.2955","239.10007","510.88882"
"15","B3","18","104613.34","8758.297","860.6667","0.0","0.0"
"16","B4","18","77040.47","4726.7666","77.037575","0.0","0.0"
"17","B5","18","70431.15","4254.2393","0.0","0.0","0.0"
"18","B6","18","74711.85","5002.8604","535.2048","351.67877","3007.7297"
"19","B7","18","0.0","0.0","0.0","0.0","0.0"
"20","B8","18","111105.94","8110.792","535.4495","0.0","0.0"
"21","B9","18","1224.8771","397.60617","186.93826","269.17883","0.0"
"22","B10","18","0.0","0.0","15.216912","0.0","0.0"
"23","B11","18","0.0","781.15533","525.7182","272.36804","1223.7158"
"24","B12","18","0.0","248.09824","65.61714","198.87122","0.0"
"25","C1","18","115172.516","10603.129","960.40594","699.3018","4114.324"
"26","C2","18","103672.375","8064.6387","294.1344","0.0","0.0"
"27","C3","18","107052.945","8183.9473","457.61624","0.0","0.0"
"28","C4","18","74986.78","4150.647","0.0","0.0","0.0"
"29","C5","18","73439.87","3987.4814","0.0","0.0","0.0"
"30","C6","18","92092.336","8772.959","3242.2014","3228.9001","0.0"
"31","C7","18","60.06546","176.39468","1456.4836","1658.6888","0.0"
"32","C8","18","112513.664","8384.219","573.99097","0.0","0.0"
"33","C9","18","0.0","26.093157","43.019936","142.25854","0.0"
"34","C10","18","0.0","0.0","0.0","254.91415","0.0"
"35","C11","18","355.3452","434.99777","410.61618","458.78067","0.0"
"36","C12","18","2169.9673","107.56854","0.0","288.99954","0.0"
"37","D1","18","109670.195","11050.411","1513.7704","0.0","0.0"
"38","D2","18","106606.68","8767.413","820.9755","0.0","0.0"
"39","D3","18","101703.7","7931.6406","764.0061","0.0","0.0"
"40","D4","18","72838.984","4011.3113","5.2136497","0.0","0.0"
"41","D5","18","74391.89","4219.8994","64.51162","0.0","0.0"
"42","D6","18","69775.91","3693.3489","0.0","0.0","0.0"
"43","D7","18","0.0","0.0","55.742123","189.22751","0.0"
"44","D8","18","384588.53","42102.94","17833.0","13846.47","2607.8767"
"45","D9","18","0.0","0.0","0.0","0.0","0.0"
"46","D10","18","0.0","459.46475","464.7627","362.83652","144.01758"
"47","D11","18","0.0","442.83105","0.0","0.0","0.0"
"48","D12","18","0.0","611.6253","258.38638","402.12488","0.0"
"49","E1","18","106878.53","9519.806","616.1585","0.0","0.0"
"50","E2","18","106584.34","7927.784","1139.9456","96.17144","158.7203"
"51","E3","18","101509.71","8075.143","960.1244","0.0","423.11102"
"52","E4","18","71976.305","4209.434","0.0","0.0","0.0"
"53","E5","18","76936.82","4049.5237","68.74955","0.0","0.0"
"54","E6","18","74211.164","4075.7344","0.0","0.0","0.0"
"55","E7","18","0.0","0.0","0.0","0.0","0.0"
"56","E8","18","114867.766","8729.812","1080.6797","42.163136","0.0"
"57","E9","18","0.0","667.7731","631.6067","492.2933","0.0"
"58","E10","18","0.0","0.0","0.0","0.0","0.0"
"59","E11","18","0.0","0.0","0.0","0.0","0.0"
"60","E12","18","10300.632","1434.5127","778.70087","869.9177","0.0"
"61","F1","18","109002.6","9952.878","966.57996","69.8649","54.9756"
"62","F2","18","97719.59","8184.283","1062.7045","324.63794","0.0"
"63","F3","18","97383.25","7906.153","540.05646","0.0","0.0"
"64","F4","18","73950.57","4118.041","0.0","0.0","0.0"
"65","F5","18","75077.38","4165.229","0.0","0.0","437.45535"
"66","F6","18","76113.164","4696.849","140.109","0.0","0.0"
"67","F7","18","0.0","0.0","218.97762","538.25244","0.0"
"68","F8","18","104395.8","7759.98","636.37244","0.0","0.0"
"69","F9","18","0.0","221.91861","121.72358","354.25348","0.0"
"70","F10","18","0.0","0.0","0.0","0.0","0.0"
"71","F11","18","21216.06","5360.463","3607.4443","3867.022","806.3807"
"72","F12","18","0.0","605.785","462.92032","0.0","0.0"
"73","G1","18","100593.68","9631.114","872.92596","245.5215","220.20541"
"74","G2","18","104627.336","9127.186","843.46497","0.0","0.0"
"75","G3","18","95486.48","7788.145","672.328","80.6595","0.0"
"76","G4","18","74226.84","4159.5635","0.0","0.0","0.0"
"77","G5","18","74182.1","4188.75","0.0","0.0","0.0"
"78","G6","18","74874.2","4170.744","0.0","0.0","0.0"
"79","G7","18","0.0","515.66473","450.17984","229.00456","0.0"
"80","G8","18","114309.586","9417.313","1577.3367","257.45728","0.0"
"81","G9","18","0.0","0.0","0.0","0.0","0.0"
"82","G10","18","0.0","0.0","0.0","0.0","0.0"
"83","G11","18","0.0","0.0","0.0","0.0","0.0"
"84","G12","18","0.0","616.2162","501.66058","233.1861","976.3297"
"85","H1","18","94958.63","7705.9526","0.0","0.0","0.0"
"86","H2","18","83759.75","7576.2173","823.1552","160.16791","0.0"
"87","H3","18","3742.5398","943.48584","763.2222","523.871","53.32667"
"88","H4","18","77422.45","5390.2495","340.8693","9.90012","170.79616"
"89","H5","18","75987.42","4934.8647","372.88516","298.16742","34.776302"
"90","H6","18","76105.8","4965.0884","542.05524","845.8493","1572.353"
"91","H7","18","9244.63","4250.2373","4991.6846","1637.571","0.0"
"92","H8","18","69503.79","4139.684","0.0","0.0","122.06877"
"93","H9","18","1824.5201","338.61465","430.57785","330.38348","0.0"
"94","H10","18","1257.1747","483.7668","314.28345","261.8775","77.235596"
"95","H11","18","0.0","385.11362","234.12193","401.19354","969.9481"
"96","H12","18","0.0","6.98348","256.31097","162.06984","74.928"
"1","A1","19","110328.06","11345.362","1342.3423","582.0787","0.0"
"2","A2","19","98358.266","9411.152","1013.7986","0.0","0.0"
"3","A3","19","106845.3","9265.273","849.80615","0.0","0.0"
"4","A4","19","73197.23","4562.205","0.0","0.0","0.0"
"5","A5","19","76869.15","4988.9355","0.0","0.0","191.25409"
"6","A6","19","70773.164","3982.3938","0.0","0.0","0.0"
"7","A7","19","0.0","0.0","0.0","0.0","0.0"
"8","A8","19","103878.9","8654.123","704.8895","0.0","0.0"
"9","A9","19","0.0","390.55612","328.5839","135.36017","1054.3795"
"10","A10","19","0.0","490.47165","399.98764","350.7683","1148.9742"
"11","A11","19","1182.5294","536.53314","144.16031","0.0","0.0"
"12","A12","19","4241.3755","445.54562","380.59528","353.64352","0.0"
"13","B1","19","106438.25","9182.669","901.9147","224.61888","0.0"
"14","B2","19","105697.65","10123.92","1276.2675","178.7664","728.73535"
"15","B3","19","104857.305","8885.663","840.56213","0.0","0.0"
"16","B4","19","78108.484","4797.5454","0.0","0.0","0.0"
"17","B5","19","71634.85","4172.3926","0.0","0.0","0.0"
"18","B6","19","74528.81","4907.64","525.60077","404.77878","3181.4707"
"19","B7","19","0.0","0.0","0.0","0.0","0.0"
"20","B8","19","110741.8","8208.149","649.4887","0.883087","0.0"
"21","B9","19","1205.1644","274.87784","168.07294","11.108968","0.0"
"22","B10","19","0.0","0.0","143.6096","111.04575","0.0"
"23","B11","19","0.0","738.1078","343.26306","68.60398","589.84125"
"24","B12","19","0.0","401.96686","95.03172","0.0","0.0"
"25","C1","19","115163.45","10538.571","792.6952","812.04913","3788.837"
"26","C2","19","103338.22","8413.14","299.9704","0.0","0.0"
"27","C3","19","107424.54","8284.103","561.8456","0.0","0.0"
"28","C4","19","76027.31","4289.034","0.0","0.0","0.0"
"29","C5","19","74981.31","4148.186","0.0","0.0","0.0"
"30","C6","19","92077.23","8552.84","3179.835","3414.8713","0.0"
"31","C7","19","0.0","493.1033","1538.1477","1733.517","0.0"
"32","C8","19","112632.95","8428.935","627.99316","0.0","0.0"
"33","C9","19","0.0","6.298348","54.242527","94.5331","0.0"
"34","C10","19","0.0","0.0","0.0","41.562088","0.0"
"35","C11","19","133.11343","430.6369","342.36072","381.2403","8.56752"
"36","C12","19","2333.984","29.67408","0.0","0.0","0.0"
"37","D1","19","110412.41","11236.547","1522.1279","0.0","0.0"
"38","D2","19","106300.42","8918.089","794.6769","0.0","0.0"
"39","D3","19","101908.98","7885.484","666.1376","0.0","0.0"
"40","D4","19","74399.586","4092.2456","0.0","0.0","0.0"
"41","D5","19","74697.945","4104.957","0.0","0.0","0.0"
"42","D6","19","70238.44","3693.3489","0.0","0.0","0.0"
"43","D7","19","0.0","59.68888","49.08635","75.19521","0.0"
"44","D8","19","387415.6","42471.36","17875.025","14166.183","2612.1267"
"45","D9","19","0.0","0.0","0.0","0.0","0.0"
"46","D10","19","0.0","400.72906","487.07907","424.90067","8.527356"
"47","D11","19","0.0","360.82532","0.0","0.0","0.0"
"48","D12","19","0.0","317.4003","214.50946","264.58096","0.0"
"49","E1","19","107232.88","9448.089","715.8155","0.0","0.0"
"50","E2","19","106486.42","8117.552","1102.4712","77.91104","0.0"
"51","E3","19","101415.94","8006.2607","914.5556","0.0","252.78171"
"52","E4","19","72366.914","4082.5215","0.0","0.0","0.0"
"53","E5","19","77089.14","4052.2024","18.58096","160.02983","0.0"
"54","E6","19","74694.16","3912.3381","0.0","0.0","0.0"
"55","E7","19","0.0","0.0","0.0","0.0","0.0"
"56","E8","19","114945.055","8609.258","1125.2157","179.4176","0.0"
"57","E9","19","0.0","412.53116","744.74493","124.52125","0.0"
"58","E10","19","0.0","0.0","25.527","55.28105","0.0"
"59","E11","19","0.0","0.0","79.03081","0.0","0.0"
"60","E12","19","10482.87","1487.7765","1011.8712","809.8642","0.0"
"61","F1","19","109194.49","9982.198","974.6911","353.4342","0.0"
"62","F2","19","97087.12","8341.115","885.7976","12.7309","0.0"
"63","F3","19","97396.16","7513.9473","617.20734","0.0","0.0"
"64","F4","19","74259.586","4072.0408","0.0","0.0","0.0"
"65","F5","19","75201.83","4204.4033","0.0","0.0","469.25275"
"66","F6","19","76715.56","4741.7124","268.6166","0.0","0.0"
"67","F7","19","0.0","0.0","129.73044","324.05936","0.0"
"68","F8","19","104931.695","7712.9893","603.8361","0.0","0.0"
"69","F9","19","0.0","117.3138","231.3754","298.5282","0.0"
"70","F10","19","0.0","0.0","0.0","0.0","0.0"
"71","F11","19","21315.787","5450.848","3672.6248","3862.3333","770.4126"
"72","F12","19","0.0","639.4397","433.2197","0.0","0.0"
"73","G1","19","100324.58","9674.934","874.305","0.0","0.0"
